"Type","PartNumber","Dealer Cost","Item Description","In Stock","RetailPrice","Is Discontinued","MAP Price"
"Touring","MG008-5116",17.99,"Cool Men's Urban Glove Black 2XL","118",29.98,"False",29.98
"Touring","MG008-5117",17.99,"Cool Men's Urban Glove Black 3XL","95",29.98,"False",29.98
"Sport","MG012-3122",47.99,"Spark II Air Men's Sport Glove Black White Red S","39",79.98,"False",79.98
"Sport","MG012-3123",47.99,"Spark II Air Men's Sport Glove Black White Red M","0",79.98,"False",79.98
"Sport","MG012-3124",47.99,"Spark II Air Men's Sport Glove Black White Red L","7",79.98,"False",79.98
"Sport","MG012-3125",47.99,"Spark II Air Men's Sport Glove Black White Red XL","47",79.98,"False",79.98
"Sport","MG012-3126",47.99,"Spark II Air Men's Sport Glove Black White Red 2XL","60",79.98,"False",79.98
"Sport","MG012-3127",47.99,"Spark II Air Men's Sport Glove Black White Red 3XL","51",79.98,"False",79.98
"Sport","MG012-3132",47.99,"Spark II Air Men's Sport Glove Black Gray Red S","1",79.98,"False",79.98
"Sport","MG012-3133",47.99,"Spark II Air Men's Sport Glove Black Gray Red M","0",79.98,"False",79.98
"Sport","MG012-3134",47.99,"Spark II Air Men's Sport Glove Black Gray Red L","1",79.98,"False",79.98
"Sport","MG012-3135",47.99,"Spark II Air Men's Sport Glove Black Gray Red XL","0",79.98,"False",79.98
"Sport","MG012-3136",47.99,"Spark II Air Men's Sport Glove Black Gray Red 2XL","4",79.98,"False",79.98
"Sport","MG012-3137",47.99,"Spark II Air Men's Sport Glove Black Gray Red 3XL","21",79.98,"False",79.98
"Touring","MG013-1112",53.99,"Frost Men's Touring Glove Black S","35",89.98,"True",89.98
"Touring","MG013-1113",53.99,"Frost Men's Touring Glove Black M","19",89.98,"True",89.98
"Touring","MG013-1114",53.99,"Frost Men's Touring Glove Black L","33",89.98,"True",89.98
"Touring","MG013-1115",53.99,"Frost Men's Touring Glove Black XL","43",89.98,"True",89.98
"Touring","MG013-1116",53.99,"Frost Men's Touring Glove Black 2XL","18",89.98,"True",89.98
"Touring","MG013-1117",53.99,"Frost Men's Touring Glove Black 3XL","19",89.98,"True",89.98
"Touring","MG013-1132",53.99,"Frost Men's Touring Glove Black Gray S","19",89.98,"True",89.98
"Touring","MG013-1133",53.99,"Frost Men's Touring Glove Black Gray M","32",89.98,"True",89.98
"Touring","MG013-1134",53.99,"Frost Men's Touring Glove Black Gray L","60",89.98,"True",89.98
"Touring","MG013-1135",53.99,"Frost Men's Touring Glove Black Gray XL","71",89.98,"True",89.98
"Touring","MG013-1136",53.99,"Frost Men's Touring Glove Black Gray 2XL","16",89.98,"True",89.98
"Touring","MG013-1137",53.99,"Frost Men's Touring Glove Black Gray 3XL","17",89.98,"True",89.98
"Touring","MG014-1112",59.99,"Snow Men's Touring Glove Black S","25",99.98,"True",99.98
"Touring","MG014-1113",59.99,"Snow Men's Touring Glove Black M","45",99.98,"True",99.98
"Touring","MG014-1114",59.99,"Snow Men's Touring Glove Black L","73",99.98,"True",99.98
"Touring","MG014-1115",59.99,"Snow Men's Touring Glove Black XL","71",99.98,"True",99.98
"Touring","MG014-1116",59.99,"Snow Men's Touring Glove Black 2XL","31",99.98,"True",99.98
"Touring","MG014-1117",59.99,"Snow Men's Touring Glove Black 3XL","10",99.98,"True",99.98
"Touring","MG014-1132",59.99,"Snow Men's Touring Glove Black Gray S","5",99.98,"True",99.98
"Touring","MG014-1133",59.99,"Snow Men's Touring Glove Black Gray M","16",99.98,"True",99.98
"Touring","MG014-1134",59.99,"Snow Men's Touring Glove Black Gray L","20",99.98,"True",99.98
"Touring","MG014-1135",59.99,"Snow Men's Touring Glove Black Gray XL","41",99.98,"True",99.98
"Touring","MG014-1136",59.99,"Snow Men's Touring Glove Black Gray 2XL","0",99.98,"True",99.98
"Touring","MG014-1137",59.99,"Snow Men's Touring Glove Black Gray 3XL","0",99.98,"True",99.98
"Touring","MG016-1112",35.99,"All Terrain Men's Touring Glove Black S","11",59.98,"False",59.98
"Touring","MG016-1113",35.99,"All Terrain Men's Touring Glove Black M","0",59.98,"False",59.98
"Touring","MG016-1114",35.99,"All Terrain Men's Touring Glove Black L","53",59.98,"False",59.98
"Touring","MG016-1115",35.99,"All Terrain Men's Touring Glove Black XL","0",59.98,"False",59.98
"Touring","MG016-1116",35.99,"All Terrain Men's Touring Glove Black 2XL","45",59.98,"False",59.98
"Touring","MG016-1117",35.99,"All Terrain Men's Touring Glove Black 3XL","31",59.98,"False",59.98
"Touring","MG016-1152",35.99,"All Terrain Men's Touring Glove Black Blue S","53",59.98,"False",59.98
"Touring","MG016-1153",35.99,"All Terrain Men's Touring Glove Black Blue M","67",59.98,"False",59.98
"Touring","MG016-1154",35.99,"All Terrain Men's Touring Glove Black Blue L","51",59.98,"False",59.98
"Touring","MG016-1155",35.99,"All Terrain Men's Touring Glove Black Blue XL","63",59.98,"False",59.98
"Touring","MG016-1156",35.99,"All Terrain Men's Touring Glove Black Blue 2XL","26",59.98,"False",59.98
"Touring","MG016-1157",35.99,"All Terrain Men's Touring Glove Black Blue 3XL","46",59.98,"False",59.98
"Touring","MG016-1432",35.99,"All Terrain Men's Touring Glove Red Gray S","44",59.98,"False",59.98
"Touring","MG016-1433",35.99,"All Terrain Men's Touring Glove Red Gray M","32",59.98,"False",59.98
"Touring","MG016-1434",35.99,"All Terrain Men's Touring Glove Red Gray L","10",59.98,"False",59.98
"Touring","MG016-1435",35.99,"All Terrain Men's Touring Glove Red Gray XL","145",59.98,"False",59.98
"Touring","MG016-1436",35.99,"All Terrain Men's Touring Glove Red Gray 2XL","47",59.98,"False",59.98
"Touring","MG016-1437",35.99,"All Terrain Men's Touring Glove Red Gray 3XL","24",59.98,"False",59.98
"Touring","MG018-1112",29.99,"Dart 2 Men's Touring Glove Black S","3",49.98,"False",49.98
"Touring","MG018-1113",29.99,"Dart 2 Men's Touring Glove Black M","0",49.98,"False",49.98
"Touring","MG018-1114",29.99,"Dart 2 Men's Touring Glove Black L","0",49.98,"False",49.98
"Touring","MG018-1115",29.99,"Dart 2 Men's Touring Glove Black XL","0",49.98,"False",49.98
"Touring","MG018-1116",29.99,"Dart 2 Men's Touring Glove Black 2XL","119",49.98,"False",49.98
"Touring","MG018-1117",29.99,"Dart 2 Men's Touring Glove Black 3XL","60",49.98,"False",49.98
"Touring","MG018-1142",29.99,"Dart 2 Men's Touring Glove Black Red S","71",49.98,"False",49.98
"Touring","MG018-1143",29.99,"Dart 2 Men's Touring Glove Black Red M","4",49.98,"False",49.98
"Touring","MG018-1144",29.99,"Dart 2 Men's Touring Glove Black Red L","11",49.98,"False",49.98
"Touring","MG018-1145",29.99,"Dart 2 Men's Touring Glove Black Red XL","0",49.98,"False",49.98
"Touring","MG018-1146",29.99,"Dart 2 Men's Touring Glove Black Red 2XL","11",49.98,"False",49.98
"Touring","MG018-1147",29.99,"Dart 2 Men's Touring Glove Black Red 3XL","16",49.98,"False",49.98
"Touring","MG018-1162",29.99,"Dart 2 Men's Touring Glove Black Hi-Vis Yellow S","1",49.98,"False",49.98
"Touring","MG018-1163",29.99,"Dart 2 Men's Touring Glove Black Hi-Vis Yellow M","26",49.98,"False",49.98
"Touring","MG018-1164",29.99,"Dart 2 Men's Touring Glove Black Hi-Vis Yellow L","1",49.98,"False",49.98
"Touring","MG018-1165",29.99,"Dart 2 Men's Touring Glove Black Hi-Vis Yellow XL","51",49.98,"False",49.98
"Touring","MG018-1166",29.99,"Dart 2 Men's Touring Glove Black Hi-Vis Yellow 2XL","8",49.98,"False",49.98
"Touring","MG018-1167",29.99,"Dart 2 Men's Touring Glove Black Hi-Vis Yellow 3XL","20",49.98,"False",49.98
"Touring","MG022-3112",13.19,"Bend  Motocross Glove Black S","28",21.98,"False",21.98
"Touring","MG022-3113",13.19,"Bend  Motocross Glove Black M","7",21.98,"False",21.98
"Touring","MG022-3114",13.19,"Bend  Motocross Glove Black L","0",21.98,"False",21.98
"Touring","MG022-3115",13.19,"Bend  Motocross Glove Black XL","6",21.98,"False",21.98
"Touring","MG022-3116",13.19,"Bend  Motocross Glove Black 2XL","0",21.98,"False",21.98
"Touring","MG022-3662",13.19,"Bend  Motocross Glove Hi-Vis Yellow S","70",21.98,"False",21.98
"Touring","MG022-3663",13.19,"Bend  Motocross Glove Hi-Vis Yellow M","52",21.98,"False",21.98
"Touring","MG022-3664",13.19,"Bend  Motocross Glove Hi-Vis Yellow L","91",21.98,"False",21.98
"Touring","MG022-3665",13.19,"Bend  Motocross Glove Hi-Vis Yellow XL","35",21.98,"False",21.98
"Touring","MG022-3666",13.19,"Bend  Motocross Glove Hi-Vis Yellow 2XL","10",21.98,"False",21.98
"Touring","MG025-1112",47.99,"Civis Men's Touring Glove Black S","9",79.98,"False",79.98
"Touring","MG025-1113",47.99,"Civis Men's Touring Glove Black M","0",79.98,"False",79.98
"Touring","MG025-1114",47.99,"Civis Men's Touring Glove Black L","0",79.98,"False",79.98
"Touring","MG025-1115",47.99,"Civis Men's Touring Glove Black XL","3",79.98,"False",79.98
"Touring","MG025-1116",47.99,"Civis Men's Touring Glove Black 2XL","0",79.98,"False",79.98
"Touring","MG026-1112",29.99,"Chaki Men's Touring Glove Black S","0",49.98,"False",49.98
"Touring","MG026-1113",29.99,"Chaki Men's Touring Glove Black M","0",49.98,"False",49.98
"Touring","MG026-1114",29.99,"Chaki Men's Touring Glove Black L","0",49.98,"False",49.98
"Touring","MG026-1115",29.99,"Chaki Men's Touring Glove Black XL","0",49.98,"False",49.98
"Touring","MG026-1116",29.99,"Chaki Men's Touring Glove Black 2XL","0",49.98,"False",49.98
"Sport","MG027-1112",53.99,"Air Raptor Men's Touring Glove Black S","0",89.98,"False",89.98
"Sport","MG027-1113",53.99,"Air Raptor Men's Touring Glove Black M","0",89.98,"False",89.98
"Sport","MG027-1114",53.99,"Air Raptor Men's Touring Glove Black L","7",89.98,"False",89.98
"Sport","MG027-1115",53.99,"Air Raptor Men's Touring Glove Black XL","0",89.98,"False",89.98
"Sport","MG027-1116",53.99,"Air Raptor Men's Touring Glove Black 2XL","0",89.98,"False",89.98
"Sport","MG099-2112",59.99,"Swift Men's Racing Glove Black S","0",99.98,"False",99.98
"Sport","MG099-2113",59.99,"Swift Men's Racing Glove Black M","0",99.98,"False",99.98
"Sport","MG099-2114",59.99,"Swift Men's Racing Glove Black L","26",99.98,"False",99.98
"Sport","MG099-2115",59.99,"Swift Men's Racing Glove Black XL","0",99.98,"False",99.98
"Sport","MG099-2116",59.99,"Swift Men's Racing Glove Black 2XL","0",99.98,"False",99.98
"Sport","MG099-2117",59.99,"Swift Men's Racing Glove Black 3XL","0",99.98,"True",99.98
"Sport","MG099-2142",59.99,"Swift Men's Racing Glove Black Red S","26",99.98,"False",99.98
"Sport","MG099-2143",59.99,"Swift Men's Racing Glove Black Red M","35",99.98,"False",99.98
"Sport","MG099-2144",59.99,"Swift Men's Racing Glove Black Red L","0",99.98,"False",99.98
"Sport","MG099-2145",59.99,"Swift Men's Racing Glove Black Red XL","30",99.98,"False",99.98
"Sport","MG099-2146",59.99,"Swift Men's Racing Glove Black Red 2XL","19",99.98,"False",99.98
"Sport","MG099-2147",59.99,"Swift Men's Racing Glove Black Red 3XL","30",99.98,"False",99.98
"Sport","MG099-2162",59.99,"Swift Men's Racing Glove Black Hi-Vis Yellow S","15",99.98,"False",99.98
"Sport","MG099-2163",59.99,"Swift Men's Racing Glove Black Hi-Vis Yellow M","15",99.98,"False",99.98
"Sport","MG099-2164",59.99,"Swift Men's Racing Glove Black Hi-Vis Yellow L","0",99.98,"False",99.98
"Sport","MG099-2165",59.99,"Swift Men's Racing Glove Black Hi-Vis Yellow XL","12",99.98,"False",99.98
"Sport","MG099-2166",59.99,"Swift Men's Racing Glove Black Hi-Vis Yellow 2XL","15",99.98,"False",99.98
"Sport","MG099-2167",59.99,"Swift Men's Racing Glove Black Hi-Vis Yellow 3XL","22",99.98,"False",99.98
"Jacket","MJ066-111R2",119.99,"Serra EVO Mens Jacket Black S","0",199.98,"True",199.98
"Jacket","MJ066-111R3",119.99,"Serra EVO Mens Jacket Black M","0",199.98,"True",199.98
"Jacket","MJ066-111R4",119.99,"Serra EVO Mens Jacket Black L","0",199.98,"True",199.98
"Jacket","MJ066-111R5",119.99,"Serra EVO Mens Jacket Black XL","0",199.98,"True",199.98
"Jacket","MJ066-111R6",119.99,"Serra EVO Mens Jacket Black 2XL","0",199.98,"True",199.98
"Jacket","MJ066-111R7",119.99,"Serra EVO Mens Jacket Black 3XL","1",199.98,"True",199.98
"Jacket","MJ066-111R8",119.99,"Serra EVO Mens Jacket Black 4XL","1",199.98,"True",199.98
"Jacket","MJ066-111R9",119.99,"Serra EVO Mens Jacket Black 5XL","1",199.98,"True",199.98
"Jacket","MJ066-333R2",119.99,"Serra EVO Mens Jacket Gray S","34",199.98,"True",199.98
"Jacket","MJ066-333R3",119.99,"Serra EVO Mens Jacket Gray M","21",199.98,"True",199.98
"Jacket","MJ066-333R4",119.99,"Serra EVO Mens Jacket Gray L","23",199.98,"True",199.98
"Jacket","MJ066-333R5",119.99,"Serra EVO Mens Jacket Gray XL","25",199.98,"True",199.98
"Jacket","MJ066-333R6",119.99,"Serra EVO Mens Jacket Gray 2XL","82",199.98,"True",199.98
"Jacket","MJ066-333R7",119.99,"Serra EVO Mens Jacket Gray 3XL","92",199.98,"True",199.98
"Jacket","MJ066-333R8",119.99,"Serra EVO Mens Jacket Gray 4XL","39",199.98,"True",199.98
"Jacket","MJ066-333R9",119.99,"Serra EVO Mens Jacket Gray 5XL","8",199.98,"True",199.98
"Jacket","MJ094-111R2",149.99,"Rambla EVO Mens Jacket Black S","0",249.98,"True",249.98
"Jacket","MJ094-111R3",149.99,"Rambla EVO Mens Jacket Black M","22",249.98,"True",249.98
"Jacket","MJ094-111R4",149.99,"Rambla EVO Mens Jacket Black L","9",249.98,"True",249.98
"Jacket","MJ094-111R5",149.99,"Rambla EVO Mens Jacket Black XL","11",249.98,"True",249.98
"Jacket","MJ094-111R6",149.99,"Rambla EVO Mens Jacket Black 2XL","16",249.98,"True",249.98
"Jacket","MJ094-111R7",149.99,"Rambla EVO Mens Jacket Black 3XL","10",249.98,"True",249.98
"Jacket","MJ094-111R8",149.99,"Rambla EVO Mens Jacket Black 4XL","8",249.98,"True",249.98
"Jacket","MJ094-111R9",149.99,"Rambla EVO Mens Jacket Black 5XL","2",249.98,"True",249.98
"Jacket","MJ094-333R2",149.99,"Rambla EVO Mens Jacket Dark Titanium S","5",249.98,"True",249.98
"Jacket","MJ094-333R3",149.99,"Rambla EVO Mens Jacket Dark Titanium M","2",249.98,"True",249.98
"Jacket","MJ094-333R4",149.99,"Rambla EVO Mens Jacket Dark Titanium L","7",249.98,"True",249.98
"Jacket","MJ094-333R5",149.99,"Rambla EVO Mens Jacket Dark Titanium XL","8",249.98,"True",249.98
"Jacket","MJ094-333R6",149.99,"Rambla EVO Mens Jacket Dark Titanium 2XL","4",249.98,"True",249.98
"Jacket","MJ094-333R7",149.99,"Rambla EVO Mens Jacket Dark Titanium 3XL","6",249.98,"True",249.98
"Jacket","MJ094-333R8",149.99,"Rambla EVO Mens Jacket Dark Titanium 4XL","5",249.98,"True",249.98
"Jacket","MJ094-333R9",149.99,"Rambla EVO Mens Jacket Dark Titanium 5XL","5",249.98,"True",249.98
"Jacket","MJ119-015R2",149.99,"Endurance Mens Jacket Blue Black S","7",249.98,"True",249.98
"Jacket","MJ119-015R3",149.99,"Endurance Mens Jacket Blue Black M","26",249.98,"True",249.98
"Jacket","MJ119-015R4",149.99,"Endurance Mens Jacket Blue Black L","30",249.98,"True",249.98
"Jacket","MJ119-015R5",149.99,"Endurance Mens Jacket Blue Black XL","55",249.98,"True",249.98
"Jacket","MJ119-015R6",149.99,"Endurance Mens Jacket Blue Black 2XL","76",249.98,"True",249.98
"Jacket","MJ119-015R7",149.99,"Endurance Mens Jacket Blue Black 3XL","55",249.98,"True",249.98
"Jacket","MJ119-015R8",149.99,"Endurance Mens Jacket Blue Black 4XL","20",249.98,"True",249.98
"Jacket","MJ119-015R9",149.99,"Endurance Mens Jacket Blue Black 5XL","9",249.98,"True",249.98
"Jacket","MJ119-114R2",149.99,"Endurance Mens Jacket Black Red S","15",249.98,"True",249.98
"Jacket","MJ119-114R3",149.99,"Endurance Mens Jacket Black Red M","83",249.98,"True",249.98
"Jacket","MJ119-114R4",149.99,"Endurance Mens Jacket Black Red L","85",249.98,"True",249.98
"Jacket","MJ119-114R5",149.99,"Endurance Mens Jacket Black Red XL","150",249.98,"True",249.98
"Jacket","MJ119-114R6",149.99,"Endurance Mens Jacket Black Red 2XL","149",249.98,"True",249.98
"Jacket","MJ119-114R7",149.99,"Endurance Mens Jacket Black Red 3XL","89",249.98,"True",249.98
"Jacket","MJ119-114R8",149.99,"Endurance Mens Jacket Black Red 4XL","26",249.98,"True",249.98
"Jacket","MJ119-114R9",149.99,"Endurance Mens Jacket Black Red 5XL","11",249.98,"True",249.98
"Jacket","MJC133-005R2",113.99,"Metropolis EVO Mens Jacket Khaki S","36",189.98,"True",189.98
"Jacket","MJC133-005R3",113.99,"Metropolis EVO Mens Jacket Khaki M","66",189.98,"True",189.98
"Jacket","MJC133-005R4",113.99,"Metropolis EVO Mens Jacket Khaki L","58",189.98,"True",189.98
"Jacket","MJC133-005R5",113.99,"Metropolis EVO Mens Jacket Khaki XL","77",189.98,"True",189.98
"Jacket","MJC133-005R6",113.99,"Metropolis EVO Mens Jacket Khaki 2XL","85",189.98,"True",189.98
"Jacket","MJC133-005R7",113.99,"Metropolis EVO Mens Jacket Khaki 3XL","77",189.98,"True",189.98
"Jacket","MJC133-005R8",113.99,"Metropolis EVO Mens Jacket Khaki 4XL","20",189.98,"True",189.98
"Jacket","MJC133-005R9",113.99,"Metropolis EVO Mens Jacket Khaki 5XL","2",189.98,"True",189.98
"Jacket","MJC133-111R2",113.99,"Metropolis EVO Mens Jacket Black S","0",189.98,"True",189.98
"Jacket","MJC133-111R3",113.99,"Metropolis EVO Mens Jacket Black M","0",189.98,"True",189.98
"Jacket","MJC133-111R4",113.99,"Metropolis EVO Mens Jacket Black L","0",189.98,"True",189.98
"Jacket","MJC133-111R5",113.99,"Metropolis EVO Mens Jacket Black XL","0",189.98,"True",189.98
"Jacket","MJC133-111R6",113.99,"Metropolis EVO Mens Jacket Black 2XL","82",189.98,"True",189.98
"Jacket","MJC133-111R7",113.99,"Metropolis EVO Mens Jacket Black 3XL","118",189.98,"True",189.98
"Jacket","MJC133-111R8",113.99,"Metropolis EVO Mens Jacket Black 4XL","10",189.98,"True",189.98
"Jacket","MJC133-111R9",113.99,"Metropolis EVO Mens Jacket Black 5XL","0",189.98,"True",189.98
"Jacket","MJC133-331R2",113.99,"Metropolis EVO Mens Jacket Light Gray S","25",189.98,"True",189.98
"Jacket","MJC133-331R3",113.99,"Metropolis EVO Mens Jacket Light Gray M","87",189.98,"True",189.98
"Jacket","MJC133-331R4",113.99,"Metropolis EVO Mens Jacket Light Gray L","84",189.98,"True",189.98
"Jacket","MJC133-331R5",113.99,"Metropolis EVO Mens Jacket Light Gray XL","100",189.98,"True",189.98
"Jacket","MJC133-331R6",113.99,"Metropolis EVO Mens Jacket Light Gray 2XL","127",189.98,"True",189.98
"Jacket","MJC133-331R7",113.99,"Metropolis EVO Mens Jacket Light Gray 3XL","83",189.98,"True",189.98
"Jacket","MJC133-331R8",113.99,"Metropolis EVO Mens Jacket Light Gray 4XL","54",189.98,"True",189.98
"Jacket","MJC133-331R9",113.99,"Metropolis EVO Mens Jacket Light Gray 5XL","0",189.98,"True",189.98
"Jacket","MJT120-111R2",107.99,"Riva Mens Jacket Black S","4",179.98,"False",179.98
"Jacket","MJT120-111R3",107.99,"Riva Mens Jacket Black M","0",179.98,"False",179.98
"Jacket","MJT120-111R4",107.99,"Riva Mens Jacket Black L","0",179.98,"False",179.98
"Jacket","MJT120-111R5",107.99,"Riva Mens Jacket Black XL","0",179.98,"False",179.98
